HomeID,VillageCode,Area,WealthRanking,nMembersAdjusted,nGenerations,Composition,NonNormativeComposition,OwnHouse,OwnGuesthouse,OwnFarm,HousingCharacteristics,fHousing,LandSize,LandSizeGeneratingIncome,nCars,nMotorcycles,nBicycles,Toilet,Water,HotWater,Electricity,AC,Fridge,Washer,RiceCooker,TV,TVViewing,CellPhone,Computer,InternetAccess,MedicineAtHome,Livestock,LivestockSales,nPigs,nGoats,nPoultry,nOxen,nHorses,nPigsSold,nGoatsSold,nPoultrySold,nOxenSold,nHorsesSold,PrimarySourceHouseholdIncome,SecondarySourceHouseholdIncome,HHIncomeMonthONLY,HHOtherIncomeONLY,HHIncomeTotalLastYear,HHTotalMonthIncome,HHIncomeIncomplete,IncomeFromRemittance,RegularIncomeFromLand,GovtLumpsumReceived,DibaoPerYear,GovtLandCompensation,HouseholdDebt,SourceOfHouseholdDebt,MajorShockLast5Years,MajorShockLifetime,FoodInsecurityLast5Years,FoodInsecurityChildhood,PctFoodHome,PctFoodMarket,FamilyConditionComparedOtherHouseholds,FamilyConditionCompared10YearsAgo,LastBabyBirthPlace,MotherBirthPlace,LastTimeToClinic,LastTimeToClinicReason,LastTimeToHospital,LastTimeToHospitalReason
269,3.3,3,Rich,4,2,Nuclear,1,1,0,1,Wood,UC,12,0,1,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,6,0,20,1,0,0,0,0,0,0,Salary (Irregular),,6000,0,72000,6000,0,0,0,E,-998,,0,,Accident,No shock,Always enough,Always enough,80,20,6,Better,Home,Home,Few months ago,Flu,Few years ago,Surgery
270,3.3,3,Rich,5,3,Patrilineal,1,1,0,1,Wood,,10,0,1,1,0,0,1,1,1,0,1,1,1,1,3,1,0,1,0,1,1,8,0,15,2,3,6,0,0,0,0,Agriculture,Salary (Irregular),5000,2200,62200,5183.333333,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,50,50,5,Better,Ninglang,Home,Never,Na,Few months ago,Baby delivery
271,3.3,3,Average,3,2,Nuclear,1,1,0,1,Wood,,12,0,0,3,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,6,0,31,1,1,8,0,0,0,0,Agriculture,Salary (Irregular),1500,2000,20000,1666.666667,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,80,20,5,Better,Home,Home,Never,Na,Never,Na
273,3.3,3,Rich,7,3,Matrilineal,,1,0,1,Concrete,P,15,0,2,1,1,3,3,1,1,0,1,1,1,1,4,1,1,1,1,1,0,7,0,25,1,1,0,0,0,0,0,Business,Salary (Regular),9000,3000,111000,9250,0,0,0,E,-998,,0,,Earthquake,No shock,Always enough,Always enough,50,50,5,Better,Ninglang,Home,Never,Na,Few years ago,Baby delivery
275,3.3,3,Very Poor,5,2,Patrilineal,1,1,0,1,Concrete,UC,15,0,1,0,0,2,3,1,1,0,0,1,1,1,3,1,0,0,0,1,0,8,0,12,3,0,0,0,0,0,0,Salary (Irregular),,3000,0,36000,3000,0,0,0,EP,-998,,0,,No shock,No shock,Always enough,Always enough,90,10,3,Better,Yongning,Home,Never,Na,Last year,Baby delivery
277,3.3,3,Average,4,3,Patrilineal,1,1,0,1,Wood,,10,0,1,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,8,0,17,0,1,5,0,0,0,0,Agriculture,Salary (Irregular),0,2000,2000,166.6666667,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,90,10,5,Better,Home,Home,Long time ago,Flu,Never,Na
278,3.3,3,Average,3,2,Nuclear,,1,0,1,Wood,,7,0,0,0,2,0,3,0,1,0,0,0,1,1,3,1,0,0,0,1,0,6,0,14,1,0,0,0,0,0,0,Salary (Irregular),,1000,3000,15000,1250,0,3000,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,95,5,5,Better,Home,Home,Few years ago,Car accident,Never,Na
279,3.3,3,Average,5,2,Nuclear,1,1,0,1,Wood,,22,0,0.5,1,0,2,3,0,1,0,1,1,1,1,3,1,0,0,0,1,1,6,0,25,1,1,0,0,3,0,0,Agriculture,Gifts and Remittances,0,11500,11500,958.3333333,0,3000,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,Home,Home,Never,Na,Never,Na
280,3.3,3,Rich,6,3,Matrilineal,,1,0,1,Wood,,30,0,1,2,0,0,3,0,1,0,0,1,1,1,4,1,0,1,1,1,1,10,0,20,3,1,0,0,0,0,0,Gifts and Remittances,Salary (Irregular),3500,18000,60000,5000,0,18000,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,95,5,5,Better,Yongning,Home,Never,Na,Last year,Auto accident
282,3.3,3,Average,3,2,Nuclear,1,1,0,1,Concrete,,0,0,0,0,0,1,3,0,1,0,1,0,1,1,3,1,0,0,1,1,0,4,0,13,0,0,0,0,0,0,0,Salary (Irregular),,6000,0,72000,6000,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,Ninglang,Home,Never,Na,Long time ago,Baby delivery
283,3.3,3,Average,6,3,Matrilineal,,1,0,1,Wood,,18,0,1,3,0,2,3,1,1,0,1,1,1,1,4,1,0,1,1,1,1,17,0,35,1,0,13,0,0,0,0,Agriculture,Salary (Irregular),5000,5200,65200,5433.333333,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,70,30,5,Better,Home,Home,Few months ago,Back pain,Few years ago,___ surgery
284,3.3,3,Rich,6,3,Patrilineal,1,1,0,1,Brick,,10,0,1,1,1,2,3,1,1,0,1,1,1,1,4,1,0,1,1,1,1,6,0,20,2,0,16,0,0,0,0,Agriculture,Salary (Regular),6000,7200,79200,6600,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,80,20,5,Better,Yongning,Home,Last year,Medicine purchase,Never,Na
285,3.3,3,Poor,3,3,Matrilineal,,1,0,1,Brick,,6,0,0,2,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,5,0,15,0,0,0,0,0,0,0,Salary (Regular),,2000,0,24000,2000,0,0,0,E,-998,,0,,No shock,Illness,Always enough,Always enough,85,15,3,Better,Ninglang,Home,Never,Na,Never,Na
286,3.3,3,Poor,4,3,Matrilineal,,1,0,1,Wood,D,21,0,1,0,0,0,3,0,1,0,0,1,1,1,4,1,0,0,0,1,0,9,0,20,0,1,0,0,0,0,0,Salary (Regular),Gifts and Remittances,2000,5000,29000,2416.666667,0,5000,0,E,-998,,0,,Ritual,No shock,Always enough,Always enough,90,10,2,Worse,Home,Home,Never,Na,Never,Na
288,3.3,3,Average,6,4,Matrilineal,,1,0,1,Brick,,5,0,0,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,0,1,1,6,0,12,1,1,6,0,0,0,0,Agriculture,Salary (Irregular),4000,4400,52400,4366.666667,0,2000,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,85,15,3,Better,Ninglang,Home,Never,Na,Never,Na
289,3.3,3,Rich,11,3,Bilateral,,1,0,1,Wood,,17,0,2,2,2,2,3,1,1,0,1,1,1,1,4,1,1,0,1,1,1,12,0,31,1,1,11,0,0,0,0,Agriculture,Gifts and Remittances,0,35000,35000,2916.666667,0,30000,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,85,15,5,Better,Ninglang,Home,Never,Na,Few years ago,Baby delivery
290,3.3,3,Average,7,3,Matrilineal,,1,0,1,Wood,,16,0,1,1,1,0,3,0,1,0,0,1,1,1,4,1,0,0,1,1,0,6,0,14,1,0,0,0,0,0,0,Salary (Irregular),,300,0,3600,300,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,85,15,3,Better,Home,Home,Never,Na,Never,Na
291,3.3,3,Poor,6,3,Patrilineal,1,1,0,1,Wood,UC,12,0,0,2,0,0,3,1,1,0,1,1,1,1,4,1,0,1,1,1,1,8,0,15,1,0,12,0,0,0,0,Agriculture,Salary (Regular),1000,54500,66500,5541.666667,0,50000,0,E,-998,,0,,Illness,No shock,Always enough,Always enough,80,20,1,Better,Ninglang,Home,Never,Na,Never,Na
292,3.3,3,Poor,3,2,Nuclear,1,1,0,1,Wood,,12,0,1,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,6,0,25,1,0,5,0,0,0,0,Agriculture,Salary (Regular),3000,2000,38000,3166.666667,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,80,20,5,Better,Home,Home,Never,Na,Few years ago,Alcohol poisoning
293,3.3,3,Average,3,2,Nuclear,1,1,0,1,Wood,,12,0,0,1,0,0,3,0,1,0,0,1,1,1,4,1,0,0,1,1,0,1,0,8,0,0,0,0,0,0,0,Salary (Irregular),,500,0,6000,500,0,0,0,EP,-998,,0,,No shock,No shock,Always enough,Always enough,95,5,5,Better,Home,Home,Never,Na,Few years ago,Accident
294,3.3,3,Poor,4,2,Nuclear,1,1,0,1,Wood,,25,0,0,0,2,2,3,0,1,0,1,1,1,1,4,1,0,0,0,1,1,5,0,25,1,2,8,0,0,0,0,Agriculture,Salary (Irregular),500,4900,10900,908.3333333,0,2000,0,E,-998,,0,,No shock,No shock,Always enough,Never enough,95,5,1,Better,Home,Home,Few months ago,Flu,Never,Na
295,3.3,3,Poor,3,2,Nuclear,1,1,0,1,Wood,,7,0,0,1,0,0,3,0,1,0,0,0,1,1,3,1,0,0,1,1,0,2,0,6,1,0,0,0,0,0,0,Salary (Irregular),,1000,0,12000,1000,0,0,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,80,20,3,Better,Home,Home,Never,Na,Never,Na
296,3.3,3,Average,5,3,Matrilineal,,1,0,1,Wood,,14,0,0,0,2,0,3,0,1,0,0,1,1,1,4,1,0,0,1,1,1,8,0,20,0,1,1,0,0,0,0,Agriculture,Salary (Regular),1000,4000,16000,1333.333333,0,1000,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,90,10,5,Better,Home,Home,Never,Na,Never,Na
297,3.3,3,Average,5,3,Matrilineal,,1,0,1,Wood,,24,0,1,1,3,2,3,1,1,0,1,1,1,1,3,1,0,0,0,1,1,11,0,20,2,0,3,0,0,0,0,Agriculture,Salary (Irregular),500,22000,28000,2333.333333,0,0,0,E,-998,,0,,Illness,No shock,Always enough,Always enough,90,10,3,Better,Ninglang,Home,Last year,Stomach ache,Last year,Feet pain
298,3.3,3,Poor,5,2,Nuclear,1,1,0,1,Wood,,6,0,1,1,0,0,2,0,1,0,1,1,1,1,4,1,0,0,1,1,0,7,0,21,0,1,0,0,0,0,0,Salary (Irregular),Gifts and Remittances,2000,3000,27000,2250,0,3000,0,E,-998,,0,,Fire,No shock,Always enough,Always enough,85,15,1,Better,Home,Home,Few years ago,Stomach ache,Never,Na
299,3.3,3,Average,4,2,Nuclear,1,1,0,1,Wood,,6,0,1,0,0,0,3,0,1,0,1,0,1,1,3,1,0,0,0,1,1,10,0,14,0,2,20,0,0,0,1,Agriculture,Gifts and Remittances,0,17070,17070,1422.5,0,7000,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,100,0,1,Better,Home,Home,Never,Na,Never,Na
300,3.3,3,Poor,5,3,Matrilineal,,1,0,1,Concrete,,4,0,0,1,0,0,3,0,1,0,0,1,1,1,3,1,0,0,1,1,0,6,0,8,0,0,0,0,0,0,0,Salary (Irregular),,4000,2000,50000,4166.666667,0,2000,0,E,-998,,28000,Education,No shock,No shock,Always enough,Always enough,80,20,3,Better,Ninglang,Home,Few months ago,Flu,Long time ago,Baby delivery
301,3.3,3,Poor,3,2,Patrilineal,1,1,0,1,Wood,,8,0,0,3,0,0,3,0,1,0,1,1,1,1,3,1,0,1,1,1,0,3,0,26,0,0,0,0,0,0,0,Salary (Irregular),Gifts and Remittances,3000,30000,66000,5500,0,0,0,E,-998,,0,,No shock,Illness,Always enough,Always enough,65,35,5,Better,Home,Home,Never,Na,Few months ago,Dentist
302,3.3,3,Poor,5,3,Matrilineal,,1,0,1,Wood,,12,0,0,1,0,2,2,1,1,0,1,1,1,1,3,1,1,1,0,1,1,5,0,13,1,1,7,0,0,0,0,Agriculture,Gifts and Remittances,1000,7400,19400,1616.666667,0,11000,0,E,-998,,0,,No shock,No shock,Always enough,Always enough,85,15,5,Better,Ninglang,Home,Few years ago,Flu,Never,Na
303,3.3,3,Rich,8,3,Matrilineal,,1,0,1,Brick,,19,0,0,0,1,1,3,1,1,0,1,1,1,1,3,1,0,1,1,1,1,10,0,22,1,0,6,0,0,0,0,Salary (Regular),Agriculture,2500,11000,41000,3416.666667,0,6000,0,E,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,80,20,5,Better,Yongning,Home,Few months ago,Muscle pain,Never,Na
304,3.3,3,Rich,4,2,Nuclear,1,1,0,2,Concrete,P,30,0,0,1,1,3,3,0,1,0,1,1,1,1,4,1,1,1,1,1,0,8,0,28,0,0,0,0,0,0,0,Salary (Regular),,5500,0,66000,5500,0,0,0,E,-998,,0,,Death,Death,Always enough,Sometimes not enough,50,50,5,Better,Ninglang,Home,Never,Na,Few years ago,____
305,3.3,3,Poor,4,2,Nuclear,1,1,0,1,Brick,UC,7,0,0,1,0,0,0,0,1,0,1,0,1,1,3,1,0,0,1,1,1,3,0,6,0,0,0,0,5,0,0,Salary (Irregular),Agriculture,2000,10500,34500,2875,0,10000,0,E,-998,,20000,Property purchase-repair,No shock,No shock,Always enough,Always enough,90,10,5,Better,Home,Home,Last year,Flu,Last year,Shoulder pain
306,3.3,3,Average,4,2,Nuclear,1,1,0,1,Wood,,8,0,1,1,0,2,3,0,1,0,1,1,1,1,3,1,0,0,1,1,0,3,0,20,0,0,0,0,0,0,0,Salary (Irregular),Agriculture,3000,2000,38000,3166.666667,0,0,0,E,-998,,0,,Earthquake,No shock,Always enough,Always enough,90,10,5,Better,Ninglang,Home,Few months ago,Cough,Last year,____
308,1.1,1,Very Rich,16,3,Bilateral,,1,1,3,Wood,,26,0,1,2,3,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1,0,8,1,42,0,0,0,0,0,0,0,Tourism,,30000,0,360000,30000,0,0,0,0,No,,0,,No shock,No shock,Always enough,Always enough,10,90,7,Better,City,Home,Few years ago,Flu,Never,Na
310,1.1,1,Average,7,4,Matrilineal,,1,1,3,Concrete,,12,-999,0,1,1,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,10,0,35,0,0,0,0,0,0,0,Tourism,Business,7500,80000,170000,14166.66667,0,0,R,0,No,,800000,Property purchase-repair,Fire,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Last year,Flu,Long time ago,Illness
311,1.1,1,Average,12,3,Patrilineal,1,1,1,3,Concrete,,999,-999,1,6,2,3,3,1,1,0,1,1,1,1,3,1,1,1,0,1,0,6,0,32,0,0,0,0,0,0,0,Tourism,Property and Rent,3000,300000,336000,28000,0,0,R,0,No,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Ninglang,Home,Long time ago,Flu,Never,Na
312,1.1,1,Rich,8,3,Patrilineal,1,1,1,3,Wood,,6,0,3,0,1,3,3,1,1,1,1,1,1,1,4,1,1,1,1,1,0,7,0,15,0,0,0,0,0,0,0,Business,Property and Rent,5000,1100000,1160000,96666.66667,0,0,R,0,No,,0,,No shock,No shock,Always enough,Always enough,65,35,5,Better,Ninglang,Home,Few months ago,Body check,Last year,Baby delivery
313,1.1,1,Rich,8,3,Matrilineal,,1,-998,3,Wood,,999,-998,1,0,0,3,3,1,1,1,1,1,1,1,,1,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,Tourism,Salary (Irregular),0,20000,20000,1666.666667,0,0,-998,-998,No,,-998,,-998,-998,-998,-998,65,35,-998,-998,Ninglang,Home,Never,Na,Few years ago,Eye
314,1.1,1,Poor,4,2,Nuclear,1,1,0,3,Wood,,2,0,0,0,0,3,3,1,1,0,1,1,1,1,3,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,Property and Rent,Salary (Regular),2800,80000,113600,9466.666667,0,0,R,0,No,,0,,No shock,No shock,Always enough,Always enough,60,40,7,Better,Home,Home,Few months ago,Toothache,Few months ago,Toothache
315,1.1,1,Average,8,3,Matrilineal,,1,1,3,Concrete,,4,0,1,3,0,3,3,1,1,0,1,1,1,1,3,1,0,1,1,1,0,2,0,25,0,0,0,0,0,0,0,Property and Rent,Tourism,5000,230000,290000,24166.66667,0,0,R,0,No,,800000,Property purchase-repair,No shock,No shock,Always enough,Always enough,50,50,5,Better,Ninglang,Home,Few months ago,Buy medicine,Last year,Body check
318,5.4,5,Average,6,3,Patrilineal,,1,0,1,Wood,,6,0,1,1,0,3,3,1,1,0,0,1,1,1,3,1,0,0,1,1,0,6,6,20,2,0,0,0,0,0,0,Agriculture,Salary (Irregular),2500,5000,35000,2916.666667,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Few years ago,Flu,Few months ago,Stomach pain
319,5.4,5,Average,4,2,Nuclear,,1,0,1,Wood,UC,2,0,0,1,0,1,3,1,1,0,0,0,1,1,3,1,0,0,0,1,0,5,0,10,2,0,0,0,0,0,0,Agriculture,,0,1000,1000,83.33333333,0,0,0,P,-998,,55000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Home,Home,Never,Na,Last year,Stomach checkup
320,5.4,5,Rich,7,4,Matrilineal,1,1,0,1,Wood,,4,0,2,0,0,0,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,34,2,36,4,0,0,0,0,0,0,Agriculture,Salary (Irregular),3000,4000,40000,3333.333333,0,0,0,0,-998,,70000,Property purchase-repair,No shock,No shock,Always enough,Always enough,60,40,4,Better,Ninglang,Home,Never,Na,Last year,Baby delivery
321,5.4,5,Poor,5,3,Patrilineal,,1,0,1,Wood,UC,4,0,0,1,0,3,3,1,1,0,0,1,1,1,3,1,0,0,1,1,0,7,10,20,2,1,0,0,0,0,0,Agriculture,,0,4500,4500,375,0,0,0,P,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,-999,-998,-998,-998,-998,-998,-998,-998
322,5.4,5,Average,3,2,Nuclear,,1,0,1,Wood,,2,0,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,4,0,20,0,1,0,0,0,0,0,Salary (Irregular),,2000,0,24000,2000,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,3,Better,Home,Home,Last year,Flu,Never,Na
323,5.4,5,Average,6,4,Patrilineal,,1,0,1,Brick,UC,3,0,0,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,12,0,25,1,1,0,0,0,0,0,Salary (Irregular),,0,8000,8000,666.6666667,0,0,0,P,-998,,70000,Property purchase-repair,No shock,No shock,Sometimes not enough,Never enough,75,25,1,Better,Ninglang,Home,Never,Na,Never,Na
324,5.4,5,Average,5,3,Patrilineal,,1,0,1,Brick,,4,0,0,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,5,2,16,2,0,0,0,0,0,0,Agriculture,,0,4000,4000,333.3333333,0,0,0,P,-998,,60000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,65,35,5,Better,Home,Home,Last year,Flu,Never,Na
325,5.4,5,Rich,5,3,Matrilineal,1,1,0,1,Wood,,3.5,0,1,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,7,0,20,1,0,20,0,0,0,0,Agriculture,Gifts and Remittances,0,22000,22000,1833.333333,0,3000,0,0,-998,,0,,No shock,Accident,Always enough,Always enough,65,35,5,Better,City,Home,Last year,Body check,Never,Na
326,5.4,5,Average,5,3,Patrilineal,,1,0,1,Wood,,5,0,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,20,0,50,4,0,30,0,0,3,0,Agriculture,Gifts and Remittances,0,32500,32500,2708.333333,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Few years ago,Stomach pain,Never,Na
327,5.4,5,Rich,6,3,Patrilineal,,1,0,1,Brick,,5,0,0,0,0,2,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,15,40,30,1,0,3,0,0,0,0,Agriculture,,0,14000,14000,1166.666667,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,65,35,-999,Better,Home,Home,Never,Na,Never,Na
328,5.4,5,Rich,5,2,Nuclear,,1,0,1,Wood,,7.5,0,0,0,0,1,3,1,1,0,0,1,1,1,3,1,0,0,1,1,1,17,0,27,1,1,13,0,0,0,0,Agriculture,Gifts and Remittances,0,25500,25500,2125,0,8000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,55,45,5,Better,Home,Home,Never,Na,Long time ago,Malnutrition
329,5.6,5,Rich,5,3,Patrilineal,,1,0,1,Wood,UC,8,0,1,0,0,0,3,0,1,0,0,1,1,1,2,1,0,0,0,1,0,10,0,25,1,0,0,0,0,0,0,Agriculture,,0,9000,9000,750,0,0,0,0,-998,,0,,Death,No shock,Always enough,Sometimes not enough,65,35,5,Better,Ninglang,Home,Few months ago,Flu,Long time ago,Accident
330,5.6,5,Average,7,3,Bilateral,1,1,0,1,Wood,,4,0,0,1,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,4,10,20,0,1,0,0,15,0,0,Agriculture,Gifts and Remittances,2666,3000,34992,2916,0,32000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,7,Better,Ninglang,Home,Few months ago,X-ray,Last year,__surgery
331,5.6,5,Poor,5,3,Patrilineal,,1,0,1,Wood,UC,6,0,1,0,0,1,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,7,5,45,2,0,0,0,0,0,0,Agriculture,Gifts and Remittances,500,8000,14000,1166.666667,0,6000,MP,0,-998,,100000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,100,0,1,Better,Home,Home,Never,Na,Few years ago,Car accident
332,5.6,5,Average,4,2,Patrilineal,1,1,0,1,Wood,UC,2.5,0,1,0,0,0,3,0,1,0,1,1,1,1,3,1,0,0,1,1,1,10,5,52,1,0,9,0,0,0,0,Agriculture,Salary (Irregular),700,11000,19400,1616.666667,0,0,0,0,-998,,30000,Other,Illness,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Last year,Body check,Few years ago,Pancreas inflammatory
333,5.6,5,Average,3,2,Nuclear,,1,0,1,Wood,,4,0,0,1,0,1,3,0,1,0,1,1,1,1,2,1,0,0,1,1,1,4,10,20,1,1,5,5,5,0,0,Agriculture,,0,16600,16600,1383.333333,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,55,45,-999,Better,Home,Home,Last year,Flu,Never,Na
334,5.6,5,Average,4,2,Nuclear,,1,0,1,Wood,UC,4,0,0,1,0,0,2,0,1,0,1,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Agriculture,,0,7000,7000,583.3333333,0,0,MP,0,-998,,65000,Property purchase-repair,No shock,No shock,Sometimes not enough,Sometimes not enough,100,0,3,Better,Home,Home,Last year,Flu,Never,Na
335,5.6,5,Rich,4,2,Nuclear,,1,0,1,Wood,,8,0,0,1,0,0,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,3,10,25,1,0,0,0,0,0,0,Agriculture,,0,3000,3000,250,0,0,0,0,-998,,0,,No shock,Death,Always enough,Never enough,100,0,1,Worse,Home,Home,Never,Na,Never,Na
336,5.6,5,Average,3,2,Nuclear,,1,0,1,Brick,,2,0,1,1,0,0,2,1,1,0,1,1,1,1,3,1,0,0,1,1,1,12,11,30,0,0,10,0,0,0,0,Agriculture,Salary (Irregular),2000,4000,28000,2333.333333,0,0,0,0,-998,,100000,Property purchase-repair,No shock,No shock,Always enough,Always enough,60,40,5,-997,Ninglang,Home,Last year,Flu,Never,Na
337,5.4,5,Rich,10,3,Patrilineal,,1,0,1,Wood,,8,0,1,1,0,2,3,1,1,0,1,1,1,1,3,1,0,0,1,1,0,10,35,15,2,0,0,0,0,0,0,Agriculture,Salary (Irregular),800,1700,11300,941.6666667,0,3000,0,0,-998,,0,,No shock,No shock,Always enough,Always enough,10,90,7,Better,Ninglang,Home,Never,Na,Last year,Baby delivery
338,5.4,5,Rich,6,3,Patrilineal,,1,0,1,Wood,,8,0,1,2,1,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,8,25,50,2,0,10,8,0,0,0,Agriculture,Gifts and Remittances,0,34400,34400,2866.666667,0,20000,0,0,-998,,10000,Property purchase-repair,No shock,No shock,Always enough,Sometimes not enough,45,55,5,Better,Ninglang,Home,Last year,Flu,Last year,Stomach ache
339,5.4,5,Average,4,2,Nuclear,,1,0,1,Wood,,8,0,1,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,10,0,25,5,0,0,0,0,0,0,Agriculture,Salary (Irregular),3000,5000,41000,3416.666667,0,0,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,5,No change,Home,Home,Never,Na,Few years ago,Stomach ache
342,5.5,5,Average,5,3,Patrilineal,,1,0,1,Wood,UC,2.5,0,0,0,0,3,3,1,1,0,1,1,1,1,1,1,0,0,1,1,0,10,1,60,5,0,0,0,0,0,0,Salary (Regular),,4500,0,54000,4500,0,54000,0,P,-998,,100000,Property purchase-repair,No shock,No shock,Always enough,Never enough,55,45,3,Better,Ninglang,Home,Never,Na,Few months ago,Flu
343,5.5,5,Average,5,3,Patrilineal,,1,0,1,Wood,,6,0,1,1,0,3,3,1,1,0,1,1,1,1,3,1,1,0,0,1,1,12,0,15,2,0,2,0,0,0,0,Agriculture,,0,11000,11000,916.6666667,0,0,0,0,-998,,60000,Education,No shock,No shock,Always enough,Always enough,65,35,5,Better,Home,Home,Last year,Flu,Never,Na
344,5.5,5,Average,5,3,Matrilineal,1,1,0,1,Wood,,5,0,0,1,0,0,3,0,1,0,0,1,1,1,3,1,1,0,1,1,0,11,0,20,1,0,0,0,0,0,0,Agriculture,,0,14920,14920,1243.333333,0,0,0,0,-998,,50000,Education,No shock,No shock,Always enough,Always enough,65,35,5,No change,Home,Home,Never,Na,Never,Na
345,5.5,5,Poor,5,3,Matrilineal,1,1,0,1,Wood,,4,0,0,1,0,3,3,1,1,0,1,1,1,1,4,1,0,0,1,1,1,10,5,25,1,0,2,2,0,0,0,Agriculture,Gifts and Remittances,0,11800,11800,983.3333333,0,2000,0,P,-998,,20000,Education,No shock,No shock,Always enough,Always enough,75,25,3,Better,Ninglang,Home,Few months ago,Toothache,Last year,Kidney inflammotary
346,5.5,5,Rich,8,3,Patrilineal,,1,0,1,Wood,,999,0,1,1,0,3,3,1,1,0,1,1,1,1,4,1,0,0,0,1,1,27,0,10,2,0,10,0,0,0,0,Agriculture,Salary (Irregular),3000,13000,49000,4083.333333,0,5000,0,0,-998,,0,,No shock,No shock,Always enough,Sometimes not enough,65,35,3,Better,Ninglang,Home,Never,Na,Last year,Heart disease
347,5.5,5,Rich,3,2,Nuclear,,1,0,1,Brick,UC,6,0,1,0,0,3,3,1,1,0,1,1,1,1,3,1,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,Salary (Irregular),,3500,0,42000,3500,0,0,0,0,-998,,60000,Property purchase-repair,No shock,No shock,Always enough,Always enough,35,65,5,Better,Ninglang,Home,Never,Na,Last year,Lanwei
348,5.5,5,Poor,7,3,Patrilineal,,1,0,1,Wood,,6,0,1,1,0,3,3,1,1,0,1,1,1,1,3,1,0,0,1,1,1,17,25,23,1,0,0,10,0,0,0,Agriculture,Salary (Irregular),2500,8500,38500,3208.333333,0,0,0,0,-998,,10000,Education,No shock,No shock,Always enough,Always enough,65,35,3,No change,Home,Home,Few months ago,Feminine problem,Never,Na
